FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,taxon_name,family,genus,species,taxon_group,caab_code,taxon_start_date,taxon_per_m3,phyto_comments,acknowledgements,first_occurrence,parent_taxon_name,training,comments,geom
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-249c,35003514,CAGL,-21.5247,150.4069,2021-06-19T22:19:39Z,2021,6,19,22:19:39,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,13333.3,,Rio Tinto Marine,,,,,POINT (150.4069 -21.52473)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-249b,35003523,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,6666.7,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-249a,35003516,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2499,35003517,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2498,35003518,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Coscinodiscus spp. 300-400 µm,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,9/29/2008,3333.3,,Rio Tinto Marine,8/23/2012,Coscinodiscus spp. > 80 µm,,New size classes added when group started to count NRS phyto,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2497,35003519,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Diploneis spp.,Diploneidaceae,Diploneis,spp.,Pennate diatom,53250900,,6666.7,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2496,35003520,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Lauderia spp.,Thalassiosiraceae,Lauderia,spp.,Centric diatom,53004900,,3333.3,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2495,35003521,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Navicula cf. 60-80 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2494,35003522,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,3333.3,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2493,35003524,CAGL,-21.7802,150.6379,2021-06-20T00:07:49Z,2021,6,20,0:07:49,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (150.63789 -21.78025)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2492,35003529,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Navicula cf. 60-80 µm length,Naviculaceae,,,Pennate diatom,53255000,,6666.7,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2491,35003533,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2490,35003532,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248f,35003531,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248e,35003530,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Pseudo-nitzschia delicatissima complex <=3 µm,Bacillariaceae,Pseudo-nitzschia,delicatissima complex,Pennate diatom,99530016,5/17/2011,3333.3,,Rio Tinto Marine,6/21/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248d,35003528,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Navicula cf. 100-120 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248c,35003527,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Lauderia spp.,Thalassiosiraceae,Lauderia,spp.,Centric diatom,53004900,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248b,35003526,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-248a,35003525,CAGL,-22.0664,150.8134,2021-06-20T01:55:59Z,2021,6,20,1:55:59,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Rio Tinto Marine,,,,,POINT (150.81337 -22.06642)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2489,35003534,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2488,35003539,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,10000,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2487,35003540,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,20000,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2486,35003541,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2485,35003620,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10000,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2484,35003621,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2483,35003622,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Lauderia spp.,Thalassiosiraceae,Lauderia,spp.,Centric diatom,53004900,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2482,35003623,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Navicula cf. 60-80 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2481,35003535,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,10000,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2480,35003536,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Coscinodiscus spp.,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,,6666.7,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247f,35003537,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,10000,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247e,35003538,CAGL,-22.3791,150.941,2021-06-20T03:44:09Z,2021,6,20,3:44:09,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.94101 -22.37909)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247d,35003628,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247c,35003630,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247b,35003629,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,23333.3,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-247a,35003627,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,3333.3,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2479,35003625,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Navicula cf. 80-100 µm length,Naviculaceae,,,Pennate diatom,53255000,,6666.7,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2478,35003626,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Rhizosolenia imbricata group,Rhizosoleniaceae,Rhizosolenia,cf. imbricata,Centric diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2477,35003624,CAGL,-22.6917,151.0692,2021-06-20T05:32:19Z,2021,6,20,5:32:19,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Rio Tinto Marine,,,,,POINT (151.06923 -22.69166)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2476,34982134,GLTO,-22.1756,150.8833,2014-01-04T01:32:57Z,2014,1,4,1:32:57,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.88328 -22.17561)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2475,34982034,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2474,34982036,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Thalassionema spp.,Thalassionemataceae,Thalassionema,spp.,Pennate diatom,53150900,,3333.3,,Swires,,,,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2473,34982031,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2472,34982032,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Tripos vultur,Ceratiaceae,Tripos,vultur,Dinoflagellate,52030056,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2471,34982033,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Codonellopsis spp.,Codonellopsidae,Codonellopsis,spp.,Ciliate,50562900,1/1/2010,666.7,*Noted as present in the zoop count*,Swires,7/15/2010,Ciliate (Inc. tintinnid),External training Tony John,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2470,34982035,GLTO,-21.8731,150.7395,2014-01-04T03:16:38Z,2014,1,4,3:16:38,Fragilaria spp.,Fragilariaceae,Fragilaria,spp.,Pennate diatom,53120901,,3333.3,,Swires,,,,,POINT (150.73954 -21.8731)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246f,34982039,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246e,34982043,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10000,,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246d,34982042,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Navicula - shaped,Naviculaceae,,,Pennate diatom,99530015,,6666.7,,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246c,34982041,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246b,34982040,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-246a,34982038,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Tintinnopsis spp.,Codonellidae,Tintinnopsis,spp.,Ciliate,50566000,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2469,34982037,GLTO,-21.618,150.5079,2014-01-04T05:00:19Z,2014,1,4,5:00:19,Tripos vultur,Ceratiaceae,Tripos,vultur,Dinoflagellate,52030056,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.50787 -21.618)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2468,34982053,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10000,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2467,34982052,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2466,34982051,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,,3333.3,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2465,34982050,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Leptocylindrus spp.,Leptocylindraceae,Leptocylindrus,spp.,Centric diatom,53115900,,3333.3,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2464,34982047,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2463,34982048,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2462,34982044,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2461,34982045,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2460,34982046,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Foraminifera,,,,Foraminifera,51200000,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245f,34982049,GLTO,-21.3626,150.277,2014-01-04T06:44:01Z,2014,1,4,6:44:01,Fragilaria spp.,Fragilariaceae,Fragilaria,spp.,Pennate diatom,53120901,,3333.3,,Swires,,,,,POINT (150.27702 -21.36257)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245e,34982145,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,,3333.3,,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245d,34982144,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,6666.7,,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245c,34982143,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Tripos hexacanthus,Ceratiaceae,Tripos,hexacanthus,Dinoflagellate,52030027,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245b,34982054,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Tripos vultur,Ceratiaceae,Tripos,vultur,Dinoflagellate,52030056,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-245a,34982056,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2459,34982055,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2458,34982146,GLTO,-21.1068,150.047,2014-01-04T08:27:42Z,2014,1,4,8:27:42,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Swires,,,,,POINT (150.04697 -21.10684)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2457,34982150,GLTO,-20.8508,149.8177,2014-01-04T10:11:23Z,2014,1,4,10:11:23,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,10000,,Swires,,,,,POINT (149.81771 -20.85079)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2456,34982149,GLTO,-20.8508,149.8177,2014-01-04T10:11:23Z,2014,1,4,10:11:23,Nematocysts,,,,Other,99000015,,3333.3,,Swires,,,,,POINT (149.81771 -20.85079)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2455,34982148,GLTO,-20.8508,149.8177,2014-01-04T10:11:23Z,2014,1,4,10:11:23,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Swires,,,,,POINT (149.81771 -20.85079)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2454,34982147,GLTO,-20.8508,149.8177,2014-01-04T10:11:23Z,2014,1,4,10:11:23,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.81771 -20.85079)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2453,34982152,GLTO,-20.5944,149.5892,2014-01-04T11:55:04Z,2014,1,4,11:55:04,Mastogloia spp.,Mastogloiaceae,Mastogloia,spp.,Pennate diatom,53210900,,3333.3,,Swires,,,,,POINT (149.58923 -20.59444)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2452,34982153,GLTO,-20.5944,149.5892,2014-01-04T11:55:04Z,2014,1,4,11:55:04,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Swires,,,,,POINT (149.58923 -20.59444)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2451,34982151,GLTO,-20.5944,149.5892,2014-01-04T11:55:04Z,2014,1,4,11:55:04,Dictyocha fibula,Dictyochaceae,Dictyocha,fibula,Silicoflagellate,53380002,1/1/2010,3333.3,,Swires,3/17/2010,Silicoflagellate,Internal training,Valid in SOCPR since 2008-10-01 and AusCPR since 2010-03-01,POINT (149.58923 -20.59444)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2450,34982155,GLTO,-20.3378,149.3615,2014-01-04T13:38:45Z,2014,1,4,13:38:45,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.36152 -20.3378)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244f,34982154,GLTO,-20.3378,149.3615,2014-01-04T13:38:45Z,2014,1,4,13:38:45,Tripos vultur,Ceratiaceae,Tripos,vultur,Dinoflagellate,52030056,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (149.36152 -20.3378)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244e,34982156,GLTO,-20.3378,149.3615,2014-01-04T13:38:45Z,2014,1,4,13:38:45,Xystonella spp.,Xystonellidae,Xystonella,spp.,Ciliate,50565900,1/1/2010,666.7,*Noted as present in the zoop count*,Swires,3/16/2010,Ciliate (Inc. tintinnid),External training Tony John,,POINT (149.36152 -20.3378)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244d,34982160,GLTO,-19.9634,148.8053,2014-01-04T17:06:07Z,2014,1,4,17:06:07,Coscinodiscus spp.,Coscinodiscaceae,Coscinodiscus,spp.,Centric diatom,53035900,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (148.80528 -19.96336)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244c,34982157,GLTO,-19.9634,148.8053,2014-01-04T17:06:07Z,2014,1,4,17:06:07,Plastic,,,,Other,99000019,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (148.80528 -19.96336)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-244b,34982158,GLTO,-19.9634,148.8053,2014-01-04T17:06:07Z,2014,1,4,17:06:07,Tripos vultur,Ceratiaceae,Tripos,vultur,Dinoflagellate,52030056,,666.7,*Noted as present in the zoop count*,Swires,,,,,POINT (148.80528 -19.96336)
